0.106180761962408	0.15833907298433	3.54203176823109e-10	1.08221354412057e-10	2.33550093676443e-11	0.00749300766665022	8.69596939416674e-06	1.97462695543741e-05	0.141970987733973	0.0951870432038433	0.0160539179241562	1	0.00720342904133657
0.108827014078074	0.162120441384986	3.89273926566893e-10	1.08455147338819e-10	2.27989171056133e-11	0.0076280890502461	1.19695410656056e-05	1.99870887136594e-05	0.143377794036138	0.0959064059936576	0.0160328248166002	1	0.00857296668641974
0.104363183088842	0.157441904466594	3.74144291576399e-10	1.0643866747133e-10	2.75172166989416e-11	0.00742162726580887	8.77309729726619e-06	1.95561834801227e-05	0.14128359424905	0.0957011079116058	0.0160798732611669	1	0.00693433326690897
0.105999528789709	0.162858301779048	3.58814539178067e-10	1.04144695760328e-10	2.67358838649077e-11	0.00766711337287427	6.98791910198036e-06	1.98080770552906e-05	0.141835491119176	0.0949494836143576	0.0160780209209485	1	0.00821749778784669
0.108459434482063	0.166192966453431	4.10800843321553e-10	1.12787745175655e-10	2.59370429660006e-11	0.00779396210368069	1.01821918991997e-05	1.91639391167908e-05	0.143110183780297	0.0940192758985863	0.0158909363157438	1	0.00799953963849481
0.112622785358838	0.170563159241187	3.92218541062735e-10	1.05109088321145e-10	2.35521736241413e-11	0.00808161485550784	1.05486656250273e-05	1.95252264863776e-05	0.147090532739652	0.094233196786642	0.0159959617207913	2	0.000281340281706952
0.112633270557953	0.166784706865924	3.11091763651268e-10	9.40254986202937e-11	2.02816950179206e-11	0.00783643750183701	1.00096046525049e-05	2.02208007918093e-05	0.145634000186745	0.0966607159016452	0.0161028132771429	2	0.000261776647038615
0.104864725164232	0.157748560485573	6.70682292159055e-11	2.06133464274701e-11	4.42570474791472e-12	0.00753123324046828	1.4328810215942e-05	2.02333591605454e-05	0.140094115176264	0.0957563871555922	0.0160349160448598	1	0.00741129428304839
0.108314705334054	0.167913310825793	3.81421297614522e-10	1.08170773097451e-10	2.40932844112686e-11	0.00789762230443031	9.00127773025849e-06	1.96814418388151e-05	0.144384774836288	0.0950509884081792	0.0159336448701785	1	0.00733496830579913
0.106509044436159	0.161642374070167	6.82687302574453e-11	2.00987621809528e-11	4.25312466751078e-12	0.00766035320007617	1.19863510695274e-05	1.9954633353122e-05	0.141899698360615	0.0948305102329433	0.0159910862677806	1	0.00921366181357874
0.0966669864483578	0.151418121981711	3.66951115240467e-10	9.85981066292914e-11	2.64068665888392e-11	0.00716295557831678	6.18875818611841e-06	2.01572426240498e-05	0.133552939217374	0.0948468505625781	0.0160207060071746	1	0.00968302197613019
0.109092939429822	0.167522905921733	6.95667121265869e-11	2.14569326757089e-11	4.99434357153041e-12	0.00787272521840058	2.69654849290259e-06	2.0597957630165e-05	0.143800846675987	0.0945554251399941	0.0161715828491287	1	0.00887219945695
0.10829990061897	0.166913300936871	4.19819624415007e-10	1.08753623234067e-10	2.3590596647931e-11	0.00783765117830993	9.14011261755133e-06	1.96525907059616e-05	0.14444584643557	0.0948263971668122	0.0159406529399901	1	0.00768226099250354
0.099159330528785	0.146990081080205	3.86692810448219e-10	1.17664168411274e-10	2.87175302793964e-11	0.0070703097685466	1.38604924798208e-05	1.93477477758053e-05	0.135430234254161	0.0957325111038604	0.0160061445576296	1	0.0085351829535713
0.109433668187627	0.15917739797433	3.43070495739139e-10	1.04809645971939e-10	2.41733232324805e-11	0.00760814645520018	8.19195427435298e-06	1.99998160500155e-05	0.143107109400299	0.0948463099737804	0.0160037104652893	1	0.00747378169399279
0.106164612192002	0.161308144851243	6.60118979485468e-11	1.98592159406447e-11	4.16634785326731e-12	0.00763906990118206	8.70907980935014e-06	2.05982157079764e-05	0.140586637005645	0.0952076821191337	0.0161543052770611	1	0.00773272231049044
0.109915760583408	0.162186044637922	3.29343436558133e-10	9.24856562628236e-11	1.81300101477263e-11	0.00769471596755361	1.23721584226427e-05	1.9757908263297e-05	0.143736692072283	0.095584410701687	0.016040972887511	1	0.00871759550155097
0.106604925702682	0.163108266062544	6.43533392689119e-11	2.01067391616091e-11	4.34723990520587e-12	0.00768824877410386	1.35568874280285e-05	1.9881952133728e-05	0.140500573981616	0.0963074578451853	0.0159686900621013	1	0.00834767816833227
0.10609599109757	0.155016714899259	3.73391615696231e-10	1.05013667689613e-10	2.24261231731354e-11	0.00741099649064115	1.07688325127713e-05	1.97195955789863e-05	0.14095672854869	0.096190408778474	0.0161088028743448	1	0.00798330717049624
0.107939658601109	0.162548167136379	4.03192659369248e-10	1.17186021206509e-10	2.69291278756009e-11	0.00767671490839256	1.02894824232515e-05	1.97869342722995e-05	0.142144089388024	0.0952881040797342	0.0159735881566559	1	0.00751289125047144
